UniqueID,Region,AOI,Start_date,End_date,Duration,ShrCount,UncyCount,NSM,SCE,EPR,EPRunc,LRR,LRI,LCI,LSE,LR2,WLR,WLI,WCI,WSE,WR2,Dates,Distances,OrientFix
100642502382,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-2.91,9.97,-0.05,0.07,-0.01,197.35,0.23,4.26,0.0,-0.01,197.2,0.19,1.5,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[198.2, 192.51, 202.49, 197.37, 195.29]",kept
100642503160,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-1.86,9.97,-0.03,0.07,0.01,196.2,0.22,4.15,0.0,0.01,195.45,0.17,1.36,0.01,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[197.41, 191.45, 201.41, 195.95, 195.55]",kept
100642504155,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-1.97,10.62,-0.04,0.07,0.01,195.18,0.24,4.48,0.0,0.0,195.15,0.2,1.56,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[195.62, 190.7, 201.32, 195.72, 193.65]",kept
100642505151,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-3.76,11.25,-0.07,0.07,-0.02,195.0,0.27,5.03,0.01,-0.03,195.42,0.24,1.88,0.03,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[195.07, 189.97, 201.22, 195.0, 191.31]",kept
100642505912,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-3.55,12.45,-0.06,0.07,-0.02,194.6,0.29,5.47,0.01,-0.03,194.71,0.24,1.9,0.03,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[194.68, 189.23, 201.68, 194.11, 191.13]",kept
100642506905,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-2.0,13.71,-0.04,0.07,0.01,193.62,0.31,5.89,0.0,-0.01,193.54,0.25,1.95,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[193.46, 188.47, 202.18, 193.6, 191.46]",kept
100642507597,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-0.5,13.52,-0.01,0.07,0.03,192.29,0.3,5.66,0.02,0.02,192.19,0.24,1.87,0.01,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.1, 187.7, 201.22, 193.26, 191.6]",kept
100642508586,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-1.89,13.05,-0.03,0.07,0.02,191.25,0.31,5.79,0.01,-0.0,192.06,0.28,2.19,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[190.63, 186.68, 199.73, 192.92, 188.74]",kept
100642509181,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-1.57,14.16,-0.03,0.07,0.02,188.99,0.33,6.15,0.01,0.0,189.54,0.28,2.21,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[188.46, 184.08, 198.24, 190.51, 186.9]",kept
100642510166,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-0.98,13.82,-0.02,0.07,0.03,188.42,0.31,5.83,0.01,0.01,188.33,0.25,1.93,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[188.26, 183.56, 197.39, 189.13, 187.28]",kept
100642510885,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-0.89,13.09,-0.02,0.07,0.03,190.22,0.3,5.6,0.02,0.01,190.61,0.25,1.98,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[189.81, 185.8, 198.89, 191.83, 188.92]",kept
100642511881,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-2.85,13.7,-0.05,0.07,0.0,191.66,0.33,6.24,0.0,-0.02,192.65,0.31,2.39,0.01,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[190.82, 186.7, 200.4, 192.89, 187.97]",kept
100642512688,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-1.09,14.35,-0.02,0.07,0.03,192.3,0.33,6.17,0.01,0.01,192.59,0.27,2.11,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[191.78, 187.48, 201.82, 193.5, 190.69]",kept
100642513530,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-3.15,13.6,-0.06,0.07,-0.01,194.25,0.34,6.36,0.0,-0.04,195.09,0.29,2.28,0.04,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.97, 189.5, 203.1, 194.25, 189.83]",kept
100642514529,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-3.95,14.54,-0.07,0.07,-0.03,195.79,0.35,6.51,0.01,-0.07,197.26,0.32,2.49,0.07,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[193.79, 191.53, 204.38, 195.71, 189.84]",kept
100642515316,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-1.77,12.84,-0.03,0.07,0.01,196.57,0.32,6.06,0.0,-0.03,198.37,0.31,2.46,0.02,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[194.25, 193.62, 205.32, 198.33, 192.47]",kept
100642516316,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-0.81,11.91,-0.01,0.07,0.01,197.08,0.3,5.58,0.0,-0.04,199.27,0.3,2.34,0.03,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[193.9, 195.86, 204.99, 199.04, 193.09]",kept
100642517316,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-4.04,12.8,-0.07,0.07,-0.03,198.14,0.29,5.47,0.02,-0.07,200.25,0.32,2.46,0.09,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[195.81, 195.26, 204.57, 198.75, 191.77]",kept
100642518130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-5.91,12.21,-0.11,0.07,-0.05,198.83,0.29,5.37,0.06,-0.07,200.01,0.29,2.26,0.11,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[198.22, 193.7, 204.52, 198.25, 192.32]",kept
100642519130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-4.6,11.24,-0.08,0.07,-0.04,199.04,0.27,5.14,0.04,-0.06,199.52,0.24,1.84,0.11,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[198.52, 194.23, 205.16, 197.7, 193.92]",kept
100642520130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-1.57,11.53,-0.03,0.07,0.0,198.63,0.27,5.17,0.0,-0.02,198.72,0.22,1.68,0.02,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[197.83, 194.76, 206.29, 198.19, 196.27]",kept
100642521130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-2.58,12.37,-0.05,0.07,-0.02,198.89,0.3,5.71,0.01,-0.05,199.76,0.25,1.99,0.07,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[197.11, 195.34, 206.9, 198.38, 194.52]",kept
100642522130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-2.44,11.36,-0.04,0.07,-0.02,199.33,0.28,5.27,0.01,-0.05,199.8,0.22,1.73,0.09,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[197.77, 195.93, 206.7, 198.11, 195.34]",kept
100642523130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-3.83,12.15,-0.07,0.07,-0.05,199.97,0.28,5.23,0.06,-0.08,200.32,0.21,1.67,0.22,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[198.18, 196.52, 206.49, 196.97, 194.35]",kept
100642524130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-2.71,10.86,-0.05,0.07,-0.02,199.64,0.26,4.92,0.01,-0.05,200.58,0.23,1.8,0.07,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[198.15, 196.43, 206.29, 199.38, 195.44]",kept
100642525130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,-0.54,9.83,-0.01,0.07,0.02,199.04,0.24,4.49,0.01,-0.0,199.76,0.21,1.64,0.0,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[197.98, 196.26, 206.09, 200.4, 197.44]",kept
100642526130,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,0.92,10.81,0.02,0.07,0.05,198.29,0.24,4.55,0.08,0.03,198.76,0.21,1.62,0.04,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[197.66, 195.38, 206.19, 200.78, 198.57]",kept
100642527129,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.07,12.32,0.04,0.07,0.07,197.48,0.26,4.96,0.12,0.06,197.57,0.21,1.66,0.11,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[197.09, 194.27, 206.59, 200.37, 199.16]",kept
100642528129,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.33,14.24,0.04,0.07,0.09,196.5,0.3,5.73,0.14,0.07,196.91,0.26,2.03,0.12,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[196.12, 192.74, 206.98, 200.7, 198.45]",kept
100642529084,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,6.23,17.53,0.11,0.07,0.17,193.96,0.34,6.43,0.32,0.16,193.76,0.28,2.19,0.38,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[194.57, 189.71, 207.24, 201.25, 200.8]",kept
100642530084,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,7.53,17.5,0.14,0.07,0.19,194.0,0.33,6.26,0.37,0.18,193.32,0.26,2.05,0.47,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[194.87, 190.0, 207.5, 201.34, 202.4]",kept
100642531084,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,5.32,16.16,0.1,0.07,0.15,195.26,0.31,5.9,0.29,0.15,194.34,0.25,1.93,0.41,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[196.62, 190.66, 206.82, 200.85, 201.93]",kept
100642532084,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.83,14.24,0.05,0.07,0.1,195.65,0.29,5.43,0.18,0.09,195.28,0.23,1.81,0.23,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[196.33, 191.34, 205.58, 199.67, 199.17]",kept
100642532911,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,3.07,11.9,0.06,0.07,0.09,194.64,0.25,4.75,0.19,0.07,194.97,0.21,1.64,0.18,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[194.05, 192.03, 203.93, 198.57, 197.12]",kept
100642533911,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.8,10.82,0.05,0.07,0.08,193.73,0.23,4.38,0.19,0.06,194.21,0.2,1.56,0.16,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[193.06, 191.45, 202.27, 197.57, 195.86]",kept
100642534910,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.88,9.98,0.05,0.07,0.08,192.65,0.21,3.86,0.24,0.07,192.87,0.17,1.36,0.24,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.47, 190.36, 200.34, 196.43, 195.35]",kept
100642535910,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,3.08,8.97,0.06,0.07,0.09,191.54,0.17,3.29,0.31,0.08,191.41,0.14,1.12,0.38,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[191.93, 189.27, 198.24, 195.23, 195.02]",kept
100642536769,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,1.09,8.65,0.02,0.07,0.05,192.39,0.18,3.34,0.13,0.05,192.05,0.14,1.11,0.18,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.99, 189.45, 198.1, 194.3, 194.08]",kept
100642537769,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.04,8.71,0.04,0.07,0.06,192.13,0.18,3.31,0.2,0.06,191.92,0.14,1.1,0.25,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.41, 189.68, 198.4, 194.64, 194.45]",kept
100642538768,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.82,8.8,0.05,0.07,0.07,191.9,0.18,3.35,0.24,0.07,191.71,0.14,1.08,0.29,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[191.84, 189.9, 198.69, 194.6, 194.67]",kept
100642539768,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.88,8.89,0.05,0.07,0.08,191.61,0.18,3.31,0.27,0.07,191.43,0.14,1.1,0.34,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[191.83, 189.42, 198.31, 194.77, 194.71]",kept
100642540768,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,2.91,10.22,0.05,0.07,0.11,190.44,0.21,3.86,0.33,0.12,190.1,0.18,1.43,0.44,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.36, 186.72, 196.93, 195.77, 195.27]",kept
100642541768,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,3.14,10.88,0.06,0.07,0.12,190.31,0.22,4.17,0.37,0.14,190.29,0.22,1.73,0.42,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.61, 186.32, 196.89, 197.2, 195.76]",kept
100642542728,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,3.33,10.91,0.06,0.07,0.1,191.41,0.21,3.99,0.31,0.11,190.91,0.17,1.35,0.42,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.72, 187.98, 198.89, 195.86, 196.05]",kept
100642543567,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.16,10.28,0.08,0.07,0.1,192.27,0.2,3.71,0.34,0.1,191.5,0.15,1.2,0.46,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[193.08, 189.64, 199.91, 195.82, 197.24]",kept
100642544566,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.5,9.2,0.08,0.07,0.1,193.48,0.18,3.32,0.38,0.11,192.34,0.15,1.15,0.5,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[194.53, 191.15, 200.35, 196.52, 199.02]",kept
100642545309,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.9,9.39,0.09,0.07,0.11,193.59,0.18,3.37,0.4,0.11,192.46,0.15,1.17,0.51,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[194.54, 191.39, 200.78, 196.8, 199.44]",kept
100642546023,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,5.74,10.1,0.1,0.07,0.12,193.4,0.2,3.68,0.4,0.11,192.34,0.16,1.27,0.47,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[193.71, 191.64, 201.74, 196.65, 199.45]",kept
100642546614,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,5.89,11.76,0.11,0.07,0.12,192.16,0.23,4.35,0.35,0.12,191.28,0.18,1.42,0.43,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[192.21, 190.07, 201.83, 195.86, 198.11]",kept
100642547552,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,4.58,10.12,0.08,0.07,0.11,189.69,0.2,3.68,0.37,0.1,189.58,0.16,1.22,0.44,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[189.71, 187.76, 197.88, 194.18, 194.29]",kept
100642548106,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,5.77,10.17,0.1,0.07,0.13,185.38,0.19,3.61,0.47,0.12,185.42,0.16,1.22,0.53,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[185.28, 183.9, 194.07, 190.97, 191.05]",kept
100642548626,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,12.69,12.69,0.23,0.07,0.22,178.37,0.17,3.14,0.77,0.2,178.06,0.13,1.04,0.81,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[177.08, 180.3, 189.3, 186.26, 189.77]",kept
100642549154,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,15.4,15.69,0.28,0.07,0.31,170.9,0.16,3.07,0.87,0.31,170.41,0.13,1.01,0.91,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[171.75, 171.46, 183.07, 183.65, 187.15]",kept
100642549955,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,12.71,12.71,0.23,0.07,0.23,176.54,0.14,2.71,0.82,0.22,176.14,0.12,0.9,0.86,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[175.78, 178.23, 186.94, 184.9, 188.49]",kept
100642550583,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,5,5,14.79,15.06,0.27,0.07,0.3,171.48,0.15,2.87,0.87,0.3,171.06,0.12,0.95,0.92,"['1968-09-28', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[172.32, 172.06, 183.03, 183.87, 187.11]",kept
100642551032,Auckland,OmokoritoBay,1982-02-09,2024-03-18,42,4,4,17.64,17.64,0.42,0.07,0.38,171.91,0.31,3.36,0.86,0.38,170.99,0.22,1.09,0.93,"['1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[169.58, 181.17, 181.87, 187.23]",kept
100642552012,Auckland,OmokoritoBay,1982-02-09,2024-03-18,42,4,4,18.39,18.39,0.44,0.07,0.39,170.41,0.29,3.09,0.89,0.41,168.85,0.26,1.24,0.91,"['1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[168.6, 179.44, 180.0, 186.99]",kept
100642552716,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,20.59,25.71,0.37,0.07,0.44,160.23,0.16,3.53,0.9,0.44,159.44,0.12,1.15,0.94,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[164.41, 159.28, 163.37, 175.14, 177.5, 184.99]",kept
100642553691,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,13.56,19.34,0.24,0.07,0.31,161.51,0.18,3.97,0.78,0.31,160.4,0.15,1.41,0.83,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[165.65, 159.87, 162.25, 174.02, 172.56, 179.21]",kept
100642554666,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,5.82,12.77,0.1,0.07,0.17,163.14,0.17,3.89,0.53,0.16,162.89,0.12,1.17,0.66,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[166.01, 160.44, 162.81, 173.21, 169.4, 171.83]",kept
100642555858,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,2.01,11.87,0.04,0.07,0.11,164.2,0.17,3.95,0.3,0.09,164.4,0.13,1.2,0.37,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[166.54, 161.08, 163.21, 172.95, 168.4, 168.55]",kept
100642557483,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,-0.94,12.52,-0.02,0.07,0.06,165.93,0.2,4.48,0.09,0.03,166.75,0.15,1.46,0.05,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[167.51, 162.03, 164.91, 174.55, 168.68, 166.58]",kept
100642558471,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,-3.33,13.39,-0.06,0.07,0.02,167.63,0.23,5.3,0.01,-0.02,168.53,0.18,1.74,0.01,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[168.72, 163.52, 165.49, 176.91, 168.5, 165.38]",kept
100642559458,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,-5.57,9.39,-0.1,0.07,-0.03,168.19,0.19,4.21,0.02,-0.04,168.55,0.14,1.36,0.1,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[170.24, 164.54, 164.87, 173.92, 167.13, 164.67]",kept
100642559774,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,-8.17,13.33,-0.15,0.07,-0.07,169.63,0.24,5.37,0.09,-0.1,169.82,0.17,1.66,0.27,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[171.37, 165.41, 165.05, 176.52, 165.76, 163.19]",kept
100642560585,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,-9.92,11.5,-0.18,0.07,-0.1,169.5,0.2,4.55,0.21,-0.12,169.69,0.15,1.42,0.41,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[172.04, 164.98, 164.86, 173.63, 165.07, 162.12]",kept
100642560872,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,-11.33,11.33,-0.2,0.07,-0.14,170.07,0.14,3.17,0.52,-0.15,170.33,0.11,1.04,0.67,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[172.34, 166.19, 165.75, 170.53, 164.56, 161.01]",kept
100642561425,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,-10.54,10.54,-0.19,0.07,-0.15,170.73,0.12,2.72,0.63,-0.16,170.71,0.09,0.83,0.8,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[172.08, 167.56, 166.87, 170.93, 163.89, 161.54]",kept
100642561531,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,-1.36,6.57,-0.02,0.07,-0.04,165.61,0.11,2.45,0.12,-0.06,165.98,0.08,0.75,0.43,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[163.4, 165.51, 165.38, 168.61, 163.23, 162.04]",kept
100642562228,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,27.31,32.22,0.49,0.07,0.49,143.32,0.47,10.73,0.55,0.35,148.27,0.39,3.7,0.48,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[135.4, 138.43, 162.24, 167.62, 164.19, 162.71]",kept
100642562229,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,50.21,51.6,0.91,0.07,0.83,128.34,0.57,12.92,0.71,0.67,134.06,0.48,4.57,0.69,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[114.13, 131.14, 151.36, 165.73, 164.44, 164.34]",kept
100642562235,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,66.41,66.41,1.2,0.07,1.02,120.09,0.61,13.77,0.76,0.87,124.06,0.46,4.4,0.8,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[100.96, 133.9, 141.35, 161.99, 162.44, 167.37]",kept
100642563053,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,76.73,76.73,1.38,0.07,1.1,117.12,0.7,15.97,0.74,0.95,120.1,0.5,4.8,0.8,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[93.93, 135.28, 141.48, 161.33, 160.16, 170.66]",kept
100642563054,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,90.0,90.0,1.62,0.07,1.22,111.55,0.84,18.98,0.71,1.06,114.25,0.6,5.72,0.78,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[82.95, 135.39, 141.78, 155.42, 158.01, 172.95]",kept
100642563055,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,93.33,93.33,1.68,0.07,1.35,105.65,0.72,16.37,0.8,1.19,108.44,0.53,5.05,0.85,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[81.36, 125.35, 137.75, 152.91, 157.92, 174.69]",kept
100642563056,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,67.6,67.6,1.22,0.07,1.19,111.63,0.28,6.27,0.95,1.11,112.4,0.24,2.32,0.96,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[108.65, 114.03, 133.94, 151.93, 158.07, 176.25]",kept
100642563057,Auckland,OmokoritoBay,1968-09-28,2024-03-18,55,6,6,96.43,96.43,1.74,0.07,1.58,94.98,0.49,11.21,0.92,1.43,96.93,0.41,3.96,0.93,"['1968-09-28', '1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[82.4, 103.71, 129.07, 149.05, 155.61, 178.82]",kept
100642785568,Auckland,OmokoritoBay,1975-04-15,2024-03-18,49,5,5,54.23,54.23,1.11,0.08,1.05,167.25,0.44,7.62,0.91,0.96,173.42,0.53,3.83,0.86,"['1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[159.53, 181.97, 188.7, 210.76, 213.75]",kept
100642785862,Auckland,OmokoritoBay,1975-04-15,2024-03-18,49,5,5,46.68,46.68,0.95,0.08,0.91,175.08,0.56,9.55,0.83,0.79,179.94,0.52,3.72,0.81,"['1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[165.82, 183.75, 205.17, 210.44, 212.51]",kept
100642786490,Auckland,OmokoritoBay,1975-04-15,2024-03-18,49,5,5,42.35,42.35,0.87,0.08,0.82,181.47,0.56,9.68,0.8,0.7,185.7,0.48,3.5,0.79,"['1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[172.41, 188.94, 210.61, 212.58, 214.76]",kept
100642786830,Auckland,OmokoritoBay,1975-04-15,2024-03-18,49,5,5,38.82,38.82,0.79,0.08,0.71,189.73,0.59,10.18,0.73,0.59,193.48,0.46,3.3,0.76,"['1975-04-15', '1982-02-09', '1996-02-05', '2011-03-09', '2024-03-18']","[179.68, 197.63, 217.34, 215.78, 218.5]",kept
